date,occupancy,price,listings,calendar_file_date,bookings
2019-10-31,0.869675414929278,65.52587687024773,24462,2019-10-16,21274.0
2019-11-01,0.8815305371596762,103.5508135066634,24462,2019-10-16,21564.0
2019-11-02,0.869798054124765,103.35017578284686,24462,2019-10-16,21277.0
2019-11-03,0.8254026653585153,64.6782765105061,24462,2019-10-16,20191.0
2019-11-04,0.8073338238901153,64.50089935410024,24462,2019-10-16,19749.0
2019-11-05,0.8012836235794293,64.5494235957812,24462,2019-10-16,19601.0
2019-11-06,0.8062300711307334,64.58703294906385,24462,2019-10-16,19722.0
2019-11-07,0.8219687678848827,64.8959610824953,24462,2019-10-16,20107.0
2019-11-08,0.8450249366364156,103.11609843839425,24462,2019-10-16,20671.0
2019-11-09,0.8467827651050609,103.23419998364811,24462,2019-10-16,20714.0
2019-11-10,0.8125255498323931,64.7519826669937,24462,2019-10-16,19876.0
2019-11-11,0.7869348377074646,64.40622189518437,24462,2019-10-16,19250.0
2019-11-12,0.7813751941787261,64.42453601504374,24462,2019-10-16,19114.0
2019-11-13,0.7833783010383452,64.43536914397842,24462,2019-10-16,19163.0
2019-11-14,0.9430361720307605,63.90136317395727,24577,2019-11-12,23177.0
2019-11-15,0.9139347596192955,101.81809306866255,24586,2019-11-12,22470.0
2019-11-16,0.8965264784836899,101.92332411324439,24586,2019-11-12,22042.0
2019-11-17,0.8428373871308875,63.47274650178978,24586,2019-11-12,20722.0
2019-11-18,0.8283576018872529,63.3247640741946,24586,2019-11-12,20366.0
2019-11-19,0.8245749613601236,63.350227790432804,24586,2019-11-12,20273.0
2019-11-20,0.8266086390628813,63.428449397982426,24586,2019-11-12,20323.0
2019-11-21,0.8325876515089888,63.75463716238204,24586,2019-11-12,20470.0
